id,endereco
290958,RUA PASQUALE DI PAOLO 4748 PDRkNHAS
39365,AVENIDA 5 DE ABRIL 1999 fIZINHO
1112187,RUA HENIRQUE DIAS 15 SAO OJREG
1148072,RUA LOURO ROSA 131 MONTE DAS OLIVEIRAS
291857,PAUeLO RUA LEAL 588 QUILMETRO UM
952837,RUA 15 9 10
1124392,URA J 82 MENDrS
247701,RUA DAS CARMELIAS 644 ELDORADO
539727,AVENIDA NRODESTE 284 TUCUMA
346293,AVENIDA NORTE SUL 4321 CENTRO
67814,AVENIDA BRASIL 1574 CENTRO CENTRO CENTRO
1012051,RUA BELEM 482 CIDqDE DE DEUS
853820,rAVENIDA AJURICABA 1128 CACHOEIRINHA
70295,RUA FLORIAONPOLIz 1787 CENTROê
572566,RûA  100 SAO SAO FRANICSCO
591275,RUA NETUNO 279 MORADA DO SOL
8660,JAMRAI 2081 SEOR 01
512326,URá JOSE FEITOSA 31 VILA VITORIA
203872,AVENIDA AMAZONAS 3399 AGNOR M DE
876451,AVENIDA GRANDE OTELO 669 PARQUjE 10
169998,ROODVIA 257 2968 CENTRO
140993,RUoA FRANCISCO PEREIRAD OS SANTOS 2339 NOSSlA SENHORA DE FATIMA
1108774,RA GUAPé 216 JORGE TEXEIRA 4 ETAPA
232889,RUA AUREvA 2755 VELHO
1009054,RUA ABURU 141 TERRA NOVA
1001549,RUA AURORA REGO 135 SATs ITELVINA
568046,RUA DO DIVISOR 831 VITORIA
452150,LIeNHA KAPA 24 45 SETORRUAL
712091,BECO SEM DENOMuNACAO 157 CENTRO
634196,TRAVESSAv SAO JOAQUIM 295 TAQàRI
444336,AVENIDA DOS hMIGRApNTES 1576 CENRTO
153251,RUA S 176 MARIO ANDRAEZZA
660167,RODOIVA BR 364l 30 SENA MADURdIRA
1053438,RUA CURUREPA 5 MONTE DAS OLIVEIRS
250913,URA DS ANDRADES 9173 SAO FRjCISCO
1098556,RUA FGUERDEO 18 ZUMBI DOS PALMARES
623058,TRAVESA CAPIXABA CAPIXABA 265 PALHEIRAL
133713,UA CASCAVEL CASCAVEL 1380 VLPARAIOS
92653,LINH 05 3538 ESPIGAO DO OESTE
35935,LINHA SEM DENOMINACAO 3 POVOADO D 4 CACHOEIRA
52218,RUA ERNESTO DE LAZARI 3875 TEíXEIRAO
160423,RUA PADRE SILVIO MICHELLUZI 1752 NVOA BRASzILIA
784438,AVEfNIDA CURIO CURIO 42 VILA DO LIMAO
970965,RUA 5 JUNHO 1080 GILvERTk MESTRINHO
414888,RUA SAO FRANSICO OD GUãPORE 1212 07
850367,ALAMEDA ALAMEDA 367 AZLU
386106,RUA GENERLA OSORIO 664 BAIROR SAO JOSE
920716,BECO BECO GUARIUBA 36 MONTE DAS OLIVEIRAS
813483,RhA FLAVIO QUsIROZ 898 NOVO REMAyNqSO
598601,RUA RAIMUNDO MATOS DE MELO 474 MANOEL kJULIAO
594846,RUAPLAIDO DE CASTRO 103 TANCREDO NEVES
23436,RûA LAJS 5099 NOVE
765926,RUA VEREADOR CHAGAS MATTOS 387 NOcA ESPERACNA
443702,LINA c110 35 None
96557,AVENIDA ODMINGOS fORREA DE ARAUJO 3080 GUAJARA MIRIM
394168,AVENIDA RAIMUbDO BRASILEIRO 3514 JOeE
97777,AVENIDA GETULIO ARGASm 849 UAJARA MIRIM
214613,AVENIDA SETE DE 5098 AGENOR M DE CARVALHO
661796,RUAq ELCIAS ELCIAS C ALBUQUERQUE 13 AVELINk LEAL
1116920,RUA ILHA BELA 23 GILBeERTO GILBeERTO MESTRINHO
60010,RUlA RIU BARBOSA 3243 BAIRRO FLORESTA
857520,AVENIDA BEIJA BEIJA FLO 25 JORGE TEXêIRA 1 ETP
675487,AVENIDA SAO JOAQUIM 1090 NETRO
