id,nome
218439,ESTRADA DO BELMONT None NACIONLA
607678,RUA UM 37 SOfAL
754413,RIO BACABARA 1 TAPIRo
1079055,RUA DS 8 BAIRRO DAiPAZ
307072,URA SHEILA REIGNA 5786 TEIEXIRmAO
236936,RUA OTdAFOGO 6395 AOGINHA
149226,RUA NEREU RAMOS RAMOS None RIACHULO
776217,RUA JAMARI 2442 NOVA ESPERANCA
1133602,RUAd JONAS DA SILVA 141 SAO FRANCISCO
1075797,RUA DO CAnPO 80 NOVO ALEIXO
935030,BECO SAO BENEDITO 80 SANTO COLONIA ANTONIO
951615,RUA 13 OUTUBRO 20 J0RGE TEIzEIRA 4 ETAPA
455801,LINHA LHFA 1 LNIAH F A
61747,RUA DOUTOR MIUEL VIEIRA FERREIRw 3838 TEIXëRAO
1079652,RhA DOIS 26 ALVORADA
31351,RUA TAGARA 374 JARDIM DAS PLMEIRSA
784384,AVENIDA CASTELO RANCO 320 CIDADE hOVA
472055,AVENIDA PARANA UO LINHA 200 None SETOR 1
958260,RUA 2 80 JORGE TEIXEIRA MONTE 5IAO
31315,RUA TBOCA 3880 $EOTR 2
605661,RUA fANCREDO LíMA DE SOUZA 934 AIRRO HELENA
1093575,RUA SPERNCA 59 ICDzADE NOVA
1026318,RUAC AJA MIRIM 16 TARUMA
439821,AVENlDA COSTA ê SILVA 776 NETRO
1085067,RUA DOS TREVOS 3 JORGE TEIXEIRA
719866,RUnA L 04 222 IPIRANGA
986032,RUA ALFAZEMA 113 JORGë TEIXEIRA
206264,AVENIDA CAMPOS SALES 1612 AREâL
362687,AVENIDA BENNO LUIS GRAEBIM 4327 JARDIM DAS OLIVEIRAS
839472,RUA PROETADA2 967 SAO OE
881157,AVENIDA JOSE DE ARIMATEIA None ALéIXO
734014,RU AGURUPA AGURUPA 178 CENTRO CENTRO
997118,RA ARAUJO FILHO 136 PTROPOLS
408912,AVENIDA PORTO VELHO 1738 SETOR 2
967739,RUãz 4 107 MANAUS
1008996,xRU ABARU 16 JORGE TEIXIERA
396947,AVENIzDA MATO GROSSO 5275 CENTRO
115484,RUA PLACIDO DE CASTRO 768 SETOR 20
192922,AVENíDA CASTELO BRANCO 1023 PIONEIROS
1100900,RUA FORTALEZA 639 ADRIANOPOLI5
478200,RAMAL LINAH 2 38 PROJETdO
347444,AVENIDA RECIwvE 3520 CENTENARIO
372365,174 RODOVIs 2773 PARQUE IND NOVO TEMP
663310,RUA MANOEL BAYMA 195 AVELINOLEAL
620636,TRAVESSA 21 DE ABRIL 54 CADEIA CADEIA VELHA
169461,AVENIDA MARzECHAL DUTRA 2450 CENTRO
1061589,RUA DALVA DE OLIVEIRA 61 NEVES TANCREDO
1109857,RUA GURUPI 111 BAIRRO DA PAZ
630057,TRAVESSA PAARIO 371 RêCANTO DOS BUIRTIS
1000073,RUA ARrUR VIRGILI0 NETO 52 NOVO ISRàEL
555817,BARRA DO SOL 292 BAIRRO CIDADd NOVA
1111040,RUA H 48 GLIBERTO MESTRINHO
417048,LINHA SEM DENOMINACAO 5 9 P BURITIS
144023,RUAJ OAO DOS SANTOS FILHO 1548 BEAL VISTAh
953767,RUA 15 DE NOVEMBRO 323 LtVORADA
952451,RUA 145 None CIDADE NOVA
715573,RUA TIAO LEITE 2 123 PRAIA DO GADO
9729,AVENIDA PEIRMETRAL LêSTE 1192 PARQUE DAS GEMlAS
77999,RUA RUA TAPUIAS 2704 çRUxEIRO
913021,BECO BOM JESUS None COROADO
168998,AVENíDA TANCREDO NEVëS 4854 BAIRRO BOM FUTURO
345130,AVENIDA MACEIO 6366 SAO CRjSgOVAO
1061269,RUA DALIDIO JURANDIyR 223 AMAZONINO MENDES II
1041142,RUA CINCO 792 JARDIM
549938,RUA ACACIA 66 RESIDENCpIAL JOAFRA
947981,RUA f1 128 ALVORADA
885623,N 419 ALVROADA
927297,BECOSAdNTA ANA 9 aALVOfRADA
325427,CHACARA LUZIA None BR 364 KM1 043
772567,BECO çHICO FIRMIO 343 SANTO ANTONIO
793253,RUA PAULï BANDEIRA 43 SAO SEBASTIAO
748836,RUA PLINIO RAMOS COELHO 741 CHAGAS AGUIAR
902531,AVENIDA DEwEMBARGADOR JOAO MAhCHADO 1556 ALVORADA
