id,endereco
774126,RUA CIRCULAR MUNICIPAL 1085 CENTRO
403644,AVENIDA AZALEIA 2299 BAIRO PRIMAVERA
152556,RUA RIO NEGRO 1076 JARDIM PRESIDENCIAL
999040,RUA ARSENAL DE MARINHA 514 COLONIA OLIVEIRA MACHADO
657772,RUA SANTA HELENA 66 CRISTO LIBERTADOR
646908,RUA JAMIL BESTENE 1539 NAIRE LEITE 2
175463,LINHA TB 12 110 MACHADIHO
505092,RUA CORONEL CARVALHO 120 69980000
557837,RUA BOLIVIA 327 BAIXA DA CADEIA VELHA
1053019,RUA CURITIBA 338 NOVA VITORIA
110187,RUA CEARA 2784 SETOR 01
1012505,RUA BELMIRO COSTA 25 SAO RAIMUNDO
88260,RUA JERUSALEM 2041 BAIRRO SAO JOSE
1121409,RUA ITABUNA 46 CIDADE NOVA
278644,RUA LUIS ANTONIO MIOTO 2426 CENTRO
856027,AVENIDA AUTAZ MIRIM ANTIGA GRANDE CIRCULAR 5632 SAO JOSE OPERARIO
122860,TRAVESSAO DA LINHA 632 16 TRAVESSAO DA LINHA 632
671254,AVENIDA RUI COELHO 150 VILA DO V
751726,RUA SAO PEDRO 238 ESPIRITO SANTO
190974,LINHA 204 3680 LADO DA 203
1079642,RUA DOIS 25 SAO JOSE OPERARIO 3
388951,AVENIDA CAPITAO SILVIO 1075 BAIRRO CRISTO REI
1119083,RUA IPANEMA ANTIGA RUA DEZ 43 ALVORADA I
599116,RUA RIACHUELO 341 BOSQUE
768230,RUA DOIS [2] 50 PAI SABA
169549,AVENIDA MARECHAL DUTRA 3378 CENTRO
1075757,RUA DO CAMPO 29 NOVO ALEIXO
417988,RUA PRESIDENTE PRUDENTE DE MORAES 2310 SETOR 8
316132,RUA VILA MARIANA 9747 MARIANA
1045929,RUA CLAUDE DEBUSSY 23 PARQUE 10
406654,ESTRADA LC 80 41 ZONA RURAL
599699,RUA RIO GRANDE DO SUL 400 PREVENTORIO
1144280,RUA LEOPOLDO CARPINTEIRO PERES 610 PETROPOLIS
930701,BECO SETE DE SETEMBRO 3117 JORGE TEIXEIRA
34451,TRAVESSA CAJARANA 3420 SETOR 01
364397,AVENIDA FLORIANOPOLIS 3526 JARDIM DAS OLIVEIRAS
1025968,RUA CAETE 21 COLONIA TERRA NOVA
310688,RUA THOMAS EDSON 3998 CIDADE NOVA
464830,AVENIDA DOS PIONEIROS 1935 CENTRO
684013,RUA DA LAGOA 905 CENTRO
846248,RODOVIA MANOEL URBANO 3935 RAMAL D0 PARU
261117,RUA GETULLIO VARGAS 2614 SAO CRISTOVAO
662111,RUA EPAMINONDAS JACOME 940 COAB
1029628,RUA CARAJAS 32 C NOVA
52461,RUA FLAVIO GUIMARAES 1374 JARDIM BANDEIRANTES
1111572,RUA HAVANA 211 NOVA CIDADE
432092,RUA SILVANA GONSALVES 1358 CENTRO
392485,AVENIDA ANTONIO LUIZ DE MACEDO 6766 PLANALTO
167934,AVENIDA JOAO BATISTA FIGUEIREDO 3348 BAIRRO UNIAO
226556,RUA ANANIAS FERREIRA DE ANDRADE 4125 IGARAPE
575241,RUA FUTURO 196 AVIARIO
1021712,RUA BRITANIA 42 GRANDE VITORIA
456748,AVENIDA SAO FRANCISCO 2801 CIDADE BAIXA
347622,AVENIDA RECIFE 6623 INDUSTRIAL
220479,RUA 6 1 NOVO HORIZONTE
542296,BECO SEM DENOMINACAO 51 BELO JARDIM
735827,IGARAPE DO TAPAGEM 3113 JANAUACA
245961,RUA DA ESMERALDA 3832 FLODOALDO PONTES PINTO
101970,AVENIDA TOUFIC MELHEM ABICHABIKI 3098 GUAJARA MIRIM
10072,AVENIDA RIO BRANCO 4532 JARDIM DAS PALMEIRAS
40087,AVENIDA BELO HORIZONTE 2414 CENTRO
984270,RUA ALA DAS PEDRAS 82 TARUMA ACU
1013971,RUA BENJAMIM 390 CIDADE DE DEUS
384625,RUA TEREZINA 345 QUINTO BEC
832981,RUA ANTONIO SOFIM 1697 LIBERDADE
966792,RUA 35 16 NOVO ALEIXO
166273,AVENIDA BRASIL 3343 CENTRO
848517,ESTRADA BR 319 55 TUPANA
396612,AVENIDA INDEPENDENCIA 5433 CENTRO
690334,RUA JOSE SIQUEIRA 1447 BAIRRO SANTA LUZIA
502345,RUA MATO GROSSO 1196 TELEGRAFO
910510,BECO ANTONIO PIZZONIA 420 DISTRITO INDUSTRIAL 1 E 2
53690,RUA ILARIO BERNADO DA COSTA 3403 VILAGE DO SOL
955562,RUA 17 358 CIDADE NOVA
1042146,RUA CINCO DE SETEMBRO 27 JAPIIM
321505,RUA MARECHAL TAUMATURGO 1439 TRES MARIAS
1114897,RUA I 79 ARMANDO MENDES
594363,RUA PERU 179 BAIXA DA HABITASA
154117,RUA SENA MADUREIRA 2254 CAFEZINHO
455836,LINHA MARCO OITO 38 MARCO OITO
325038,TRAVESSIA SAO FRANCISCO 7998 NACIONAL
988645,RUA AMAZONAS 16 BETANIA
1128985,RUA JCIRA REIS 1001 R JACIRA REIS
1016301,RUA BOA ESPERANCA 611 SAO JORGE
897192,AVENIDA TEFE 533 JAPIIM
266389,RUA INGLATERRA 4173 IGARAPE
69220,RUA BELO HORIZONTE 499 CENTRO
133474,RUA CARAMUA 274 URUPA
986203,RUA ALFAZEMA 544 JORGE TEIXEIRA JOAO PAULO 2
477484,RAMAL DO KM 105 OU DO GORDO 144 PORTO DIAS
314649,RUA VENEZUELA 1179 NOVA PORTO VELHO
95958,AVENIDA CASTELO BRANCO 2640 GUAJARA MIRIM
745224,RUA DOIS DE DEZEMBRO 787 TAUA MIRIM
183594,RUA DOS ARTISTAS 141 INCRA
1056319,RUA DA CONQUISTA 25 COLONIA OLIVEIRA MACHADO
420993,RUA TAPAJOS 1750 SETOR 2
453360,AVENIDA EFRAIM GOULART DE BARROS 194 CENTRO
4750,RUA RIO GRANDE DO NORTE 4321 LIBERDADE
1117699,RUA INACIO GUIMARAES 313 EDUCANDOS
403640,AVENIDA AZALEIA 2207 BAIRO PRIMAVERA
945030,RUA 01 7 NOVA CIDADE
544863,ESTRADA DO CALAFATE 5656 BAIRRO SAO MIGUEL
141400,RUA GIRASSOL 146 DOIS DE ABRIL
150915,RUA PORTO ALEGRE 1240 NOSSA SENHORA DE FATIMA
986508,RUA ALFREDO PAES BARRETO 299 SAO FRANCISCO
835561,RUA ESTRADA MANUEL URBANO 2749 TERRA PRETA
206928,AVENIDA DOS IMIGRANTES 960 PANAIR
354062,RUA OLAVO BILAC 44 CIDADE ALTA
556095,RUA BEIRA DO CANAL 41 IVETE VARGAS
381830,RUA PERNAMBUCO 2353 PARQUE IND NOVO TEMPO
694820,RUA DOUTOR JULIO TAUMATURGO LOBO 443 NOVO CEU
269671,RUA JATUARANA 26 LAGOA
619793,RUA SENADOR EDUARDO ASMAR 1195 BAIRRO 6 DE AGOSTO
728906,RIO PURUS 3 SANTO ANTONIO DO APITUAR
221250,RUA ABUNA 377 CENTRO
36175,RODOVIA RO 257 12 ARIQUEMES
871419,AVENIDA E 242 ALVORADA
917557,BECO DA REPUBLICA 3 CRESPO
842550,RUA DOM BOSCO 1106 SAO JOSE
101705,AVENIDA SALOMAO JUSTINIANO MELGAR 3777 GUAJARA MIRIM
654582,RUA MANOEL GONCALVES 95 JOSE N SOBRINHO
13989,RUA BOUGAINVILLEA 2713 SETOR 4
1131969,RUA JOAO LIBERAL 95 CIDADE NOVA
987929,RUA AMAPA 82 NOSSA SENHORA DAS GRACAS
620530,RUA VETERANO R PINTO 228 MANOEL JULIAO
725604,RUA COUTU VALE 1467 ARARAS
198823,RUA FAGUNDES VARELA 486 PIONEIROS
184862,RUA GUAPORE 972 JARDIM NOVO HORIZONTE
229197,RUA ANTONIO MARIA VALENCA 5764 APONIA
183728,RUA DOS PIONEIROS 3123 RONDOMINAS
218491,ESTRADA DO BELMONT 2086 NACIONAL
106440,AVENIDA FRANCISCO VIEIRA DE SOUZA 1700 CENTRO
151412,RUA RAIMUNDO GOMES ALVARENGA 2484 NOVO JIPARANA
168727,AVENIDA TANCREDO NEVES 2572 CENTRO
41027,AVENIDA CASTELO BRANCO 21101 INDUSTRIAL
815248,RUA CARLOS AMORIM 378 CIDADE ALTA
231342,RUA ARIPUANA 3273 ZONA LESTE
462506,LINHA 101 5 ZONA RURAL
767016,ESTRADA DO TUPE 303 ACACU
425646,RUA ALFREDO J NASCIMENTO 130 BAIRRO UNIAO
634940,VIA VERDE 1345 VIA VERDE
655995,RUA RAUL TAMBURINI 86 NITEROI
915253,BECO CENTRAL 16 COLONIA ANTONIO ALEIXO
180015,AVENIDA ADEMIR RIBEIRO 479 JARDIM AEROPORTO
1068268,RUA DELMAR BRAS 23 CIDADE NOVA
555597,RUA BANDEIRANTES 356 TANCREDO NEVES
856063,AVENIDA AUTAZ MIRIM ANTIGA GRANDE CIRCULAR 9800 JORGE TEIXEIRA COMUNIDADE BAIRRO NOVO
404735,RUA BOM FUTURO 3783 ALORADA
85580,AVENIDA SETE DE SETEMBRO 3854 BAIRRO LIBERDADE
1077940,RUA DO PROGRESSO 9 JAPIIM
800828,RUA EDUARDO RIBEIRO 2698 JAUARI
765569,RUA RENE LEVY 318 SAO FRANCISCO
264349,RUA HERBERT DE AZEVEDO 768 OLARIA
182045,RUA ALUISIO FERREIRA 881 NOVA OURO PRETO
798856,RUA BEIJA FLOR 3364 DA PAZ
1115718,RUA IBIA 128 CIDADE NOVA
134294,RUA CASTELO BRANCO 1480 NOVA BRASILIA
528362,AVENIDA EPITACIO PESSOA 974 CENTRO
1100200,RUA FORMOSA 221 FLORES
960188,RUA 21 DE MAIO 85 CIDADE NOVA
165264,LINHA QUARTA 2340 2 LINHA GL G
696092,RUA ALEXANDRE AMBROSIO 1061 SAO FRANCISCO
136475,RUA CRUZEIRO DO SUL 3842 JORGE TEIXEIRA
1086398,RUA DOZE 352 ALVORADA
807315,RUA DOUTOR LUZARDO FERREIRA DE MELO 2145 BAIRRO CENTRO
798678,RUA BARCELOS 196 SAO FRANCISCO
816872,TRAVESSA NOSSA SENHORA APARECIDA 286 CENTRO
134944,RUA CEDRO 1140 JORGE TEIXEIRA
969919,RUA 47 65 CIDADE NOVA
410110,RUA CACOAL 1272 ST 02
596681,RUA PROJETADA 70 VILA DA AMIZADE
770265,AVENIDA TANCREDO NEVES 172 GUAJARA
820112,RUA DARIO LASMAR 140 CENTRO
869392,AVENIDA DJALMA BATISTA 51 SAO GERALDO
197348,ESTRADA DO LATICINIO 490 BELA VISTA
1125161,RUA JACANA 100 TANCREDO NEVES
1085817,RUA DOZE 26 PARQUE 10 DE NOVEMBRO
187430,RUA OSVALDO CRUZ 491 BAIRRO DA LIBERDADE
112427,RUA JORGE TEIXEIRA 1641 SETOR 07
1013114,RUA BELO HORIZONTE 640 SANTA ETELVINA
765453,RUA LUPERCINO MARIANO DE FRANCA 251 SAO FRANCISCO
32337,RUA TURMALINAS 1471 PARQUE DAS GEMAS
804353,RUA OSCAR RAMOS 1737 SANTO ANTONIO
674059,RUA DAS ORQUIDIAS 122 VILA DO INCRA
52419,RUA FAGUNDES VARELA 1319 JARDIM VISTA ALEGRE
185335,RUA JOAO DE OLIVEIRA 855 JARDIM BANDEIRANTE
416504,LINHA C 50 130 PA RIO ALTO
505333,RUA MAJOR ASSIS DE VASCONCELO 1036 25 DE AGOSTO
902168,AVENIDA DESEMBARGADOR JOAO MACHADO 136 ALVORADA
1096673,RUA F 30 CAMPOS SALES
182821,RUA CARLOS GOMES 87 NOVA OURO PRETO
875750,AVENIDA GONZAGA PINHEIRO 60 CENTRO
926582,BECO RIO MAR 4 COLONIA ANTONIO ALEIXO
844212,TRAVESSA WALDEMAR PEDROSA 1039 SAO FRANCISCO
774502,RUA DA OLARIA 917 NOSSA SENHORA DO CARMO
290737,RUA PARANA 2255 NOVA PORTO VELHO
867920,AVENIDA CRISTO REI 49 COROADO III
52681,RUA FRANCISCO PATRICIO RODRIGUES 3756 VILLAGE DO SOL II
1006848,RUA BANDEIRA BRANCA 121 NOSSA SENHORA APARECIDA
778913,RUA PADRE LUIZ VENZON 1980 SAO PEDRO
668845,RUA PLACIDO DE CASTRO 787 BRAGA SOBRINHO
185840,RUA JOSE DOS REIS 28 JARDIM AEROPORTO
721635,IGARAPE CAUA 87 IGARAPE DO CAUA
230100,RUA ANTONIO VIVALDI 6248 APONIA
397805,AVENIDA PRINCESA ISABEL 5789 CENTRO
428180,RUA VINTE E UM DE ABRIL 1151 UNIAO
464984,AVENIDA MONTE SIAO 73 CENTRO
1016877,RUA BOA VIDA ANTIGA RUA AMAZONAS 69 COROADO
532165,RAMAL BIRROQUE 80 TRIUNFO
654179,RUA JOSE CEZAR DA SILVA 2 ELGENIO ALGUSTO AREAL
642204,COMUNIDADE DO PROFETA 92 RODRIGUES ALVES
631571,TRAVESSA SANTA INES 193 AVIARIO
78713,LINHA CINCO ESCONDIDO 2 None
87431,RUA DOIS DE JULHO 2116 BAIRRO SAO JOSE
942002,ESTRADA DO BRASILEIRINHO 10700 PURAQUEQUARA
1136232,RUA JOSE FLORENCIO 544 PETROPOLIS
1005286,RUA B QUATRO 24 NOVO ALEIXO
219998,RUA 18 DE JANEIRO 4837 ZONA SUL
926427,BECO REGO BARROS 255 SAO RAIMUNDO
354227,RUA OURO PRETO 5112 SAO CRISTOVAO
1123999,RUA J 14 JORGE TEIXEIRA BAIRRO NOVO
1138212,RUA JUAZEIRO DO NORTE 142 TERRA NOVA
472004,AVENIDA PARAISO 2783 SETOR 1
314531,RUA VENEZUELA 629 NOVA PORTO VELHO
1019524,RUA BORBA 225 TANCREDO NEVES COMUNIDADE NOVA CONQUIST
1126413,RUA JAMBU 68 JORGE TEIXEIRA JOAO PAULO 2
842536,RUA DOM BOSCO 1012 SAO JOSE
929544,BECO SAO PEDRO 1 84 JAPIIM
1043352,RUA CINQUENTA E CINCO 65 NOSSA SENHORA DE FATIMA
76252,RUA CORUMBIARA 4303 SANTA LUZIA
450567,RUA DOM PEDRO I 2066 CENTRO
1032743,RUA CASTANHO 28 SAO JOSE OPERARIO
148929,RUA MOGNO 1159 CAFEZINHO
523018,RUA RAIMUNDA FERREIRA DA SILVA 12 MANCIO LIMA
169007,AVENIDA TANCREDO NEVES 4947 BAIRRO BOM FUTURO
453707,RUA JARDIM DAS OLIVEIRAS 35 CENTRO
815429,RUA MANOEL CIPRIANO VITAL 463 CIDADE ALTA
306588,RUA SETE 219 TRES MARIAS
346392,AVENIDA NORTE SUL 4931 CENTRO
118503,RUA ALMIRANTE BARROSO 3039 SETOR 04
273732,RUA JOSE BONIFACIO 845 OLARIA
568022,RUA DO DIVISOR 682 ELDORADO
800152,RUA CIGANA 87 DA PAZ
511357,RUA ALEXANDRE ESTEVES FILHO 506 CENTRO
851564,ALAMEDA E 91 LAGO AZUL
94891,AVENIDA AYRTON SENNA 3771 JARDIM DAS ESMERALDAS
527935,RIO JURUA 73 FAZENDA DA CACHOEIRA
87386,RUA DILSON RODRIGUES BELO 3355 VISTA ALEGRE
395963,AVENIDA BANDEIRANTES 4585 CENTRO
1132109,RUA JOAO MENDONCA 453 BAIRRO PETROPOLIS
62909,RUA PRESIDENTE ARTUR DA COSTA E SILVA 2014 JARDIM CLODOALDO
594492,RUA PESSEGO 96 MORADA DO SOL
1031939,RUA CARPINA 3 REDENCAO
148505,RUA MENEZES FILHO 2142 JARDIM DOS MIGRANTES
964821,RUA 28 DE MARCO 68 PARQUE DEZ DE NOVEMBRO
760182,AVENIDA PREFEITO CAVALCANTE 1333 NOSSA SENHORA DE FATIMA
733192,RUA 31 DE MARCO 100 VISTA ALEGRE
962502,RUA 24 7 CIDADE NOVA
838862,RUA NOVA VITORIA 1960 APARECIDA
428666,ESTRADA BR 364 140 CANDEIAS DO JAMARI
341194,AVENIDA ARACAJU 6172 SAO CRISTOVAO
67145,LINHA 9 55 CACOAL
852345,AVENIDA 7 DE SETEMBRO 1786 CENTRO
86442,RUA BAHIA 2370 CENTRO
596385,RUA PRIMEIRO DE MAIO 1023 BAIRRO 6 DE AGOSTO
742654,RUA AJURIMAUA 97 URUCU
81685,AVENIDA DOIS DE NOVEMBRO 2483 SETOR 0004
1027403,RUA CAMPO DO ROMA 2 NOVO ALEIXO
751571,RUA REI DAVI 6 UNIAO
918536,BECO DO CRUZEIRO 20 BETANIA
704113,COMUNIDADE CUNIDADE TICUNA BOM INTENTO II 9 BOM INTENTO II
980590,RUA ACAI 101 NOVO ALEIXO
841527,RUA WALDEMAR VENTURA 2594 SAO JOSE
1035140,RUA CELTA 1 PLANALTO
828434,RAMAL REMANCINHO 21 NOVA LABREA
745232,RUA DOIS DE DEZEMBRO 809 TAUA MIRIM
555009,RUA BAGUARI 1976 TAQUARI
12372,RUA ANDORINHAS 1487 SETOR 02
796049,BECO TEODORICO NUNES 482 JAUARY I
494656,AVENIDA DESEMBARGADOR TAVORA 282 CENTRO
654967,RUA MARANHAO 1784 JORGE ALVES JUNIOR
382831,RUA SANTOS DUMONT 1758 BAIRRO SAO JOSE
962519,RUA 24 12 NOVA CIDADE
811641,RAMAL DO INCRA II 20 NOVA BRASILIA
1063976,RUA DAS FLORES 5 CIDADE DE DEUS
857967,AVENIDA BEM TE VI 20 CIDADE NOVA
503241,RUA PEDRO TELES 1136 CRUZEIRINHO
209471,AVENIDA JOSE VIEIRA CAULA 6282 E DA COMUNIDADE
236605,RUA BOM SOSSEGO 218 CENTRO
489086,BECO SEM DENOMINACAO 306 PARAISO
404931,RUA F 3797 ALORADA
701190,BECO 30 16 JAVARIZINHO
816244,AVENIDA JUSCELINO KUBITSCHEK 106 CENTRO
191563,LINHA LINHA 20 4040 LINHA 20 SENTIDO JARU
586247,RUA MANOEL DANTAS 62 UNIVERSITARIO
322790,RUA PASTOR LEONARDO 3622 CIDADE NOVA
1024473,RUA C 4 220 CIDADE NOVA
221771,RUA AFONSO PENA 668 QUILMETRO UM
914291,BECO C 50 ALVORADA
320217,RUA DUQUE DE CAXIAS 2760 SAO CRISTOVAO
497778,RUA DE ALAGOAS 500 ESCOLA TECNICA
132566,RUA CAETANO COSTA 238 URUPA
49384,RUA ANTONIO MOREIRA DE LIMA 1929 JARDIM BANDEIRANTES
789990,RUA RIO PARDO 2500 BAIRRO BARRO ALTO
1012109,RUA BELFORD ROXO 645 JORGE TEIXEIRA 4 ETP
1003950,RUA B 107 CIDADE NOVA
976766,RUA A 22 TARUMA CAMPO SALES
1052061,RUA CURIAU ANTIGA RUA RIO BRANCO 120 SAO JOSE OPERARIO
299054,RUA RECIFE 259 NOVA FLORESTA
157862,RUA XAPURI 668 PRIMAVERA
330277,RUA 54A 10 NOVA MUTUM
643960,RAMAL SAO GERONIMO 66 SAO GERONIMO
1152781,RUA MANACAPURU 418 COLONIA TERRA NOVA
558713,RUA BOULEVARD AUGUSTO MONTEIRO 1241 TRIANGULO VELHO
269173,RUA JAQUEIRA 6470 CASTANHEIRA
296655,RUA PRODUCAO 2836 FLODOALDO PONTES PINTO
950458,RUA 12 30 CIDADE NOVA
3114,AVENIDA RONDONIA 114 IZIDOLANDIA
564067,RUA DA MANGA 176 MOCINHA MAGALHAES
170342,RUA BAHIA 3717 CENTRO
236840,RUA BORGES DE MEDEIROS 9618 MARIANA
534447,RUA SEM DENOMINACAO 190 BAIRRO PORTELINHA
603219,RUA SEIS DE AGOSTO 951 BAIRRO 6 DE AGOSTO
314390,RUA VELEIROS 6962 PORTO VELHO
1131416,RUA JOAO BOSCO BONIER 142 ZUMBI DOS PALMARES
737668,RAMAL PURUPURU 352 PURUPURU
469646,LINHA T 10 4 None
438427,RUA SIBIPIRUNA 4000 CENTRO
279213,RUA LUIZ BRASIL 2558 PORTO VELHO
276111,RUA JUAZEIRO 6906 PORTO VELHO
92157,RUA SAO PAULO 2634 CENTRO
465223,AVENIDA PROFESSORA FLOSINA LOPES NOVAES 5 CENTRO
471315,LINHA MA 8 19 VALE DO ANARI
612610,RUA DOM PEDRO II 52 BOSQUE
548129,RUA 13 DE MAIO 201 SOBRAL
885181,AVENIDA MIRRA 100 JORGE TEIXEIRA
290981,RUA PASSIDONIO FONTES 4185 AGENOR M DE CARVALHO
484062,RUA NUBIA G.FARIAS 157 FRANCISCO JOSE MOREIRA
103971,AVENIDA MARECHAL DEODORO 5163 GUAJARA MIRIM
923905,BECO MOSSORO 100 SAO FRANCISCO
228478,RUA ANSELMO LACERDA 33 DERMACACAO
169760,AVENIDA PRESIDENTE MEDICI 3141 CENTRO
1031481,RUA CARLOS GOMES 667 COMPENSA
510090,RUA LINHA DO TIRO ALVES 13 SACADA DE SAO LUIS
60610,RUA TOMAS ANTONIO DE CARVALHO 218 SAUDE
897344,AVENIDA TEFE 834 RAIZ
296873,RUA PRUDENTE DE MORAIS 1592 AREAL
73226,LINHA 2 DA 5A EIXO 90 ZONA RURAL
531490,RUA RAIMUNDA PENA 361 CENTRO
714919,RUA RUA TIAO LEITE I 617 PRAIA DO GADO
388776,AVENIDA KENNEDY 1315 BAIRRO CRISTO REI
47007,AVENIDA SAO PAULO 2859 CENTRO
873767,AVENIDA F 102 ALVORADA
739437,RUA MIRA CAUERA 24 CENTRO
1121035,RUA ISAMEL PONTES 40 PARQUE 10 DE NOVEMBRO
829798,AVENIDA GETULIO VARGAS 296 CENTRO
578826,RUA J 418 BAIRRO ILSON RIBEIRO
244976,RUA CRISTINA 6355 IGARAPE
350115,AVENIDA DOUTOR MIGUEL VIEIRA 6192 BAIRRO CIDADE ALTA
785021,AVENIDA TAPAUA 129 CENTRO
13475,RUA BASILIO DA GAMA 3491 SETOR COLONIAL
1004293,RUA B 308 COMPENSA
433176,AVENIDA CUJUBIM 2091 SETOR 04
735400,RUA SANTO ANTONIO 351 SEBASTIAO BORGES
254675,RUA ESPIRITO SANTO 3816 NOVA FLORESTA
210209,AVENIDA MAMORE 4362 TIRADENTES
293457,RUA PETROLINA 10424 AYRTON SENNA
357031,TRAVESSA SAFIRA 6103 JARDIM TROPICAL
18686,RUA ESTRELA DO ORIENTE 4957 RURAL
247177,RUA DANIEL NERY 1170 NOVA FLORESTA
1065639,RUA DAS ORQUIDEAS 19 JORGE TEIXEIRA 1 ETAPA
200047,RUA MARANHAO 1706 NOVA PIMENTA
626341,TRAVESSA GALDINO 58 BAIRRO SANTA HELENA
781100,RUA SANTO ANTONIO 1790 COM REALIDADE KM 100
74522,AVENIDA SOLIMOES 3613 JO SATO
1114313,RUA HUMBERTO GOMES 10 PETROPOLIS
1112294,RUA HENRIQUE MARTINS 215 JORGE TEIXEIRA
873796,AVENIDA F 155 MANAUS
78912,LINHA QUATRO 11 LINHA QUATRO
537174,AVENIDA CEARA 532 HABITASA
89594,RUA PINHEIRO 2476 BAIRRO JORGE TEIXEIRA
324778,TRAVESSA BELISARIO PENA 251 TRIANGULO
509219,RODOVIA BR 364 10 BR 364
532829,RAMAL EPITACIO 4 RAMAL MARANHAO
235926,RUA BIDU SAIAO 7069 APONIA
630272,TRAVESSA PIAUI 27 MONTANHES
182037,RUA ALUISIO FERREIRA 822 NOVA OURO PRETO
761630,RUA F 49 SAO JOSE
253812,RUA ENREDO 3337 CUNIA
886282,AVENIDA NHAMUNDA 1458 PRACA 14 DE JANEIRO
962119,RUA 233 22 CIDADE NOVA
976894,RUA A 30 SANTO ANTONIO
313544,RUA UNIAO 3230 ZONA LESTE
1057638,RUA DA MINA 86 JORGE TEIXEIRA
1145,AVENIDA BRASILIA 3182 PRINCESA ISABEL
98926,AVENIDA MADEIRA MAMORE 595 TAMANDARE
424786,RODOVIA BR 421 50 KM 74
747555,RUA JOSE PREXEDES DE OLIVEIRA 67 LIBERDADE
683129,AVENIDA TREZE DE NOVEMBRO 855 CENTRO
400820,LINHA SETIMA OU TN 25 70 ZONA RURAL
990561,RUA AMAZONINO MENDES 24 SANTA ETELVINA
124136,AVENIDA BRASIL 3450 BAIRRO NOVA BRASILIA
709109,RUA SETE DE SETEMBRO 282 CENTRO
724226,VILA IZABEL 300 VILA IZABEL
391102,LINHA 13 3 ZONA RURAL
578731,RUA ITUXI 62 PORTAL DA AMAZONIA
776776,RUA MONTEIRO 3094 DIVINO PRANTO
882163,AVENIDA LEOPOLDO PERES 922 EDUCANDOS
258773,RUA FRANCISCO MANOEL DA SILVA 6286 APONIA
804266,RUA NOVO ARIPUANA 3459 SAO FRANCISCO
999856,RUA ARTUR REIS 587 SANTO ANTONIO
389568,RUA ANGELIM 2511 BAIRRO PLANALTO
664753,RUA CAPITAO HIPOLITO 27 BAIRRO TRIANGULO
801508,RUA FRANCISCO DO COUTO VALE 9 IRACY
888000,AVENIDA PENETRACAO 92 ALVORADA
697423,RUA TABOSA VERAS 374 SAO FRANCISCO
20856,RUA GUANUMBI 1509 SETOR 2
513916,TRAVESSA BRASIL BOLIVIA 111 LIRIOS DO VALE
1048280,RUA CORONEL CONRADO 138 PETROPOLIS
78784,LINHA NOVA 01 2 SETOR RURAL
253024,RUA ELIENE SIQUEIRA 172 ROQUE
726981,RUA TEOFILO MESQUITA 139 CANUTAMA
32281,RUA TURMALINA 2730 RURAL
289776,RUA PACAAS NOVAS 12508 RONALDO ARAGAO
910124,BECO AMAZONAS 28 COMPENSA
1073719,RUA DI GREGORIO 115 ARMANDO MENDES
1123352,RUA ITUIUTABA 837 ALVORADA
669727,RUA MAJOR SALINAS 59 CENTRO
768001,RUA BOULEVARD ALVARO MAIA 3 27 SAO FRANCISCO I
630173,TRAVESSA PEDRO 33 TRIANGULO
932334,BECO VENTURA 159 SANTA LUZIA
159758,RUA GOVERNADOR JORGE TEIXEIRA OU K5 1507 NOVA BRASILIA
336100,AVENIDA DOM BOSCO 2070 CENTRO
797901,RUA ANGELICA 1800 JARDIM ADRIANA
1103541,RUA GABRIEL GONCALVES 41 ALEIXO
1027778,RUA CAMPO GRANDE 615 REDENCAO
398440,RUA GUIMARAES ROSA 4721 CENTRO
803995,RUA NELSON NETO 5 SAO CRISTOVAO
379602,RUA MODESTO BATISTA 2842 JARDIM AMERICA
1129990,RUA JERUSALEM 18 COROADO
593838,RUA PEDRO GOMES 92 CONJUNTO BELA VISTA
264917,RUA HUGO FERREIRA 3756 BAIRRO CIDADE DO LOBO
1000836,RUA ATLETICO MINEIRO 619 CIDADE DE DEUS
1004884,RUA B CINCO 33 CIDADE NOVA
94542,AVENIDA ANTONIO LUIS DE MACEDO 3776 GUAJARA MIRIM
469332,LINHA A 4 23 None
698241,AVENIDA TANCREDO NEVES 73 CAMETA DO RAMOS
990051,RUA AMAZONAS 558 COROADO
416363,LINHA C 18A 9 PA SAO JOSE DOS BURITIS
955248,RUA 17 8 CIDADE NOVA
86122,RUA AMAPA 3375 VISTA ALEGRE
657678,RUA PADRE EGIDIO 843 JOSE NOGUEIRA SOBRINHO
862420,AVENIDA CARVALHO LEAL 713 CACHOEIRINHA
259646,RUA GASOMETRO 1483 PORTO VELHO
451923,RUA PROJETADA B 509 RUA
312942,RUA TV MAMORE 126 MOCAMBO
817859,RUA FRANCISCO DE PAULA 45 JURUA
69989,RUA CURITIBA 927 CENTRO
592225,RUA ONZE DE MARCO 436 PLACAS
772982,BECO NOVO CENTENARIO 124 NOVO CENTENARIO
556396,RUA BELEM 230 ESTACAO
782377,RUA JOAO HERCULANO NETO 218 IPIXUNA
448662,RUA JARU 40 BR 421
494414,AVENIDA VINTE OITO DE SETEMBRO 1112 25 DE AGOSTO
127568,AVENIDA MARECHAL RONDON 1219 CENTRO
920248,BECO FRANK 29 COROADO I
1004017,RUA B 124 COMPENSA
423044,RUA DUQUE DE CAXIAS 2403 SETOR 01
675145,TRAVESSA 13 DE MAIO 642 AGROVILA
976989,RUA A 40 COMPENSA
1050919,RUA CRUZEIRO DO SUL 1 ALVORADA
137198,RUA DA PROCLAMACAO 708 PRIMAVERA
